action_id,alert_id,analyst_id,timestamp,action_type,action_result,notes
ACT-003284,ALT-000839,ANL-2014,2026-01-07T17:16:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003285,ALT-000840,ANL-2016,2026-01-07T21:11:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003286,ALT-000840,ANL-2016,2026-01-07T21:18:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003287,ALT-000840,ANL-2016,2026-01-07T21:22:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003288,ALT-000840,ANL-2016,2026-01-07T21:31:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003289,ALT-000841,ANL-2017,2026-01-08T10:54:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003290,ALT-000841,ANL-2017,2026-01-08T10:56:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003291,ALT-000841,ANL-2017,2026-01-08T11:02:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003292,ALT-000841,ANL-2017,2026-01-08T11:03:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003293,ALT-000842,ANL-2017,2026-01-08T23:38:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003294,ALT-000842,ANL-2017,2026-01-08T23:43:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003295,ALT-000842,ANL-2017,2026-01-08T23:44:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003296,ALT-000842,ANL-2017,2026-01-08T23:47:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003297,ALT-000843,ANL-2018,2026-01-08T13:22:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003298,ALT-000843,ANL-2018,2026-01-08T13:27:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003299,ALT-000843,ANL-2018,2026-01-08T13:34:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003300,ALT-000843,ANL-2018,2026-01-08T13:39:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003301,ALT-000844,ANL-2014,2026-01-08T00:19:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003302,ALT-000844,ANL-2014,2026-01-08T00:25:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003303,ALT-000844,ANL-2014,2026-01-08T00:28:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003304,ALT-000844,ANL-2014,2026-01-08T00:36:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003305,ALT-000845,ANL-2006,2026-01-08T07:43:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003306,ALT-000845,ANL-2006,2026-01-08T07:47:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003307,ALT-000845,ANL-2006,2026-01-08T07:52:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003308,ALT-000845,ANL-2006,2026-01-08T08:00:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003309,ALT-000846,ANL-2020,2026-01-08T09:00:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003310,ALT-000846,ANL-2020,2026-01-08T09:10:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003311,ALT-000846,ANL-2020,2026-01-08T09:15:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003312,ALT-000846,ANL-2020,2026-01-08T09:19:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003313,ALT-000847,ANL-2005,2026-01-08T01:03:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003314,ALT-000847,ANL-2005,2026-01-08T01:04:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003315,ALT-000847,ANL-2005,2026-01-08T01:07:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003316,ALT-000847,ANL-2005,2026-01-08T01:16:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003317,ALT-000848,ANL-2011,2026-01-08T00:23:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003318,ALT-000848,ANL-2011,2026-01-08T00:25:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003319,ALT-000848,ANL-2011,2026-01-08T00:33:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003320,ALT-000848,ANL-2011,2026-01-08T00:42:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003321,ALT-000849,ANL-2005,2026-01-08T02:34:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003322,ALT-000849,ANL-2005,2026-01-08T02:39:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003323,ALT-000849,ANL-2005,2026-01-08T02:45:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003324,ALT-000849,ANL-2005,2026-01-08T02:50:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003325,ALT-000850,ANL-2019,2026-01-08T06:22:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003326,ALT-000850,ANL-2019,2026-01-08T06:24:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003327,ALT-000850,ANL-2019,2026-01-08T06:34:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003328,ALT-000850,ANL-2019,2026-01-08T06:35:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003329,ALT-000851,ANL-2010,2026-01-08T09:03:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003330,ALT-000851,ANL-2010,2026-01-08T09:05:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003331,ALT-000851,ANL-2010,2026-01-08T09:11:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003332,ALT-000851,ANL-2010,2026-01-08T09:18:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003333,ALT-000852,ANL-2019,2026-01-08T23:55:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003334,ALT-000852,ANL-2019,2026-01-09T00:00:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003335,ALT-000852,ANL-2019,2026-01-09T00:08:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003336,ALT-000852,ANL-2019,2026-01-09T00:15:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003337,ALT-000853,ANL-2008,2026-01-08T18:24:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003338,ALT-000853,ANL-2008,2026-01-08T18:27:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003339,ALT-000853,ANL-2008,2026-01-08T18:28:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003340,ALT-000853,ANL-2008,2026-01-08T18:37:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003341,ALT-000854,ANL-2002,2026-01-08T15:52:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003342,ALT-000854,ANL-2002,2026-01-08T15:53:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003343,ALT-000854,ANL-2002,2026-01-08T15:54:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003344,ALT-000854,ANL-2002,2026-01-08T15:57:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003345,ALT-000855,ANL-2024,2026-01-08T05:45:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003346,ALT-000855,ANL-2024,2026-01-08T05:55:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003347,ALT-000855,ANL-2024,2026-01-08T05:56:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003348,ALT-000855,ANL-2024,2026-01-08T06:03:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003349,ALT-000856,ANL-2002,2026-01-08T05:11:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003350,ALT-000856,ANL-2002,2026-01-08T05:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003351,ALT-000856,ANL-2002,2026-01-08T05:15:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003352,ALT-000856,ANL-2002,2026-01-08T05:19:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003353,ALT-000857,ANL-2013,2026-01-08T06:03:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003354,ALT-000857,ANL-2013,2026-01-08T06:06:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003355,ALT-000857,ANL-2013,2026-01-08T06:11:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003356,ALT-000857,ANL-2013,2026-01-08T06:21:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003357,ALT-000858,ANL-2024,2026-01-09T00:16:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003358,ALT-000858,ANL-2024,2026-01-09T00:19:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003359,ALT-000858,ANL-2024,2026-01-09T00:23:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003360,ALT-000858,ANL-2024,2026-01-09T00:30:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003361,ALT-000859,ANL-2013,2026-01-08T08:43:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003362,ALT-000859,ANL-2013,2026-01-08T08:47:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003363,ALT-000859,ANL-2013,2026-01-08T08:57:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003364,ALT-000859,ANL-2013,2026-01-08T09:00:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003365,ALT-000860,ANL-2011,2026-01-08T21:54:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003366,ALT-000860,ANL-2011,2026-01-08T21:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003367,ALT-000860,ANL-2011,2026-01-08T22:05:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003368,ALT-000860,ANL-2011,2026-01-08T22:07:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003369,ALT-000861,ANL-2014,2026-01-08T22:09:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003370,ALT-000861,ANL-2014,2026-01-08T22:19:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003371,ALT-000861,ANL-2014,2026-01-08T22:29:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003372,ALT-000861,ANL-2014,2026-01-08T22:39:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003373,ALT-000862,ANL-2023,2026-01-08T20:26:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003374,ALT-000862,ANL-2023,2026-01-08T20:28:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003375,ALT-000862,ANL-2023,2026-01-08T20:37:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003376,ALT-000862,ANL-2023,2026-01-08T20:45:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003377,ALT-000863,ANL-2007,2026-01-08T13:02:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003378,ALT-000863,ANL-2007,2026-01-08T13:07:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003379,ALT-000864,ANL-2010,2026-01-08T18:54:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003380,ALT-000864,ANL-2010,2026-01-08T18:56:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003381,ALT-000864,ANL-2010,2026-01-08T19:04:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003382,ALT-000864,ANL-2010,2026-01-08T19:11:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003383,ALT-000865,ANL-2012,2026-01-08T03:56:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003384,ALT-000865,ANL-2012,2026-01-08T04:01:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003385,ALT-000865,ANL-2012,2026-01-08T04:09:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003386,ALT-000865,ANL-2012,2026-01-08T04:17:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003387,ALT-000866,ANL-2014,2026-01-08T04:53:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003388,ALT-000866,ANL-2014,2026-01-08T04:54:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003389,ALT-000866,ANL-2014,2026-01-08T04:59:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003390,ALT-000866,ANL-2014,2026-01-08T05:00:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003391,ALT-000867,ANL-2010,2026-01-08T01:24:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003392,ALT-000867,ANL-2010,2026-01-08T01:26:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003393,ALT-000867,ANL-2010,2026-01-08T01:27:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003394,ALT-000867,ANL-2010,2026-01-08T01:37:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003395,ALT-000868,ANL-2023,2026-01-08T04:40:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003396,ALT-000868,ANL-2023,2026-01-08T04:43:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003397,ALT-000868,ANL-2023,2026-01-08T04:48:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003398,ALT-000868,ANL-2023,2026-01-08T04:50:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003399,ALT-000869,ANL-2014,2026-01-08T19:22:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003400,ALT-000869,ANL-2014,2026-01-08T19:27:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003401,ALT-000870,ANL-2023,2026-01-08T03:12:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003402,ALT-000870,ANL-2023,2026-01-08T03:18:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003403,ALT-000871,ANL-2003,2026-01-08T23:43:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003404,ALT-000871,ANL-2003,2026-01-08T23:52:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003405,ALT-000871,ANL-2003,2026-01-08T23:53:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003406,ALT-000871,ANL-2003,2026-01-08T23:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003407,ALT-000872,ANL-2005,2026-01-08T16:51:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003408,ALT-000872,ANL-2005,2026-01-08T16:52:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003409,ALT-000872,ANL-2005,2026-01-08T16:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003410,ALT-000872,ANL-2005,2026-01-08T17:07:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003411,ALT-000873,ANL-2014,2026-01-08T16:54:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003412,ALT-000873,ANL-2014,2026-01-08T16:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003413,ALT-000873,ANL-2014,2026-01-08T17:07:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003414,ALT-000873,ANL-2014,2026-01-08T17:16:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003415,ALT-000874,ANL-2008,2026-01-08T06:04:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003416,ALT-000874,ANL-2008,2026-01-08T06:10:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003417,ALT-000875,ANL-2015,2026-01-08T18:08:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003418,ALT-000875,ANL-2015,2026-01-08T18:14:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003419,ALT-000875,ANL-2015,2026-01-08T18:17:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003420,ALT-000875,ANL-2015,2026-01-08T18:26:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003421,ALT-000876,ANL-2015,2026-01-08T21:27:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003422,ALT-000876,ANL-2015,2026-01-08T21:32:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003423,ALT-000876,ANL-2015,2026-01-08T21:42:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003424,ALT-000876,ANL-2015,2026-01-08T21:45:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003425,ALT-000877,ANL-2002,2026-01-08T04:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003426,ALT-000877,ANL-2002,2026-01-08T05:02:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003427,ALT-000877,ANL-2002,2026-01-08T05:06:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003428,ALT-000877,ANL-2002,2026-01-08T05:11:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003429,ALT-000878,ANL-2019,2026-01-08T11:52:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003430,ALT-000878,ANL-2019,2026-01-08T11:57:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003431,ALT-000878,ANL-2019,2026-01-08T12:00:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003432,ALT-000878,ANL-2019,2026-01-08T12:01:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003433,ALT-000879,ANL-2011,2026-01-08T02:44:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003434,ALT-000879,ANL-2011,2026-01-08T02:48:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003435,ALT-000879,ANL-2011,2026-01-08T02:55:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003436,ALT-000879,ANL-2011,2026-01-08T03:05:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003437,ALT-000880,ANL-2010,2026-01-08T01:28:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003438,ALT-000880,ANL-2010,2026-01-08T01:33:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003439,ALT-000880,ANL-2010,2026-01-08T01:39:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003440,ALT-000880,ANL-2010,2026-01-08T01:43:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003441,ALT-000881,ANL-2013,2026-01-09T19:18:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003442,ALT-000881,ANL-2013,2026-01-09T19:28:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003443,ALT-000881,ANL-2013,2026-01-09T19:34:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003444,ALT-000881,ANL-2013,2026-01-09T19:38:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003445,ALT-000882,ANL-2014,2026-01-09T05:26:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003446,ALT-000882,ANL-2014,2026-01-09T05:28:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003447,ALT-000882,ANL-2014,2026-01-09T05:36:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003448,ALT-000882,ANL-2014,2026-01-09T05:38:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003449,ALT-000883,ANL-2002,2026-01-09T12:51:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003450,ALT-000883,ANL-2002,2026-01-09T12:53:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003451,ALT-000883,ANL-2002,2026-01-09T12:55:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003452,ALT-000883,ANL-2002,2026-01-09T12:59:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-003453,ALT-000884,ANL-2023,2026-01-09T00:40:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-003454,ALT-000884,ANL-2023,2026-01-09T00:49:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003455,ALT-000884,ANL-2023,2026-01-09T00:55:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-003456,ALT-000884,ANL-2023,2026-01-09T00:56:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003457,ALT-000885,ANL-2007,2026-01-09T12:55:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-003458,ALT-000885,ANL-2007,2026-01-09T13:00:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
