evidence_id,alert_id,case_id,analyst_id,timestamp,evidence_type,source,reference,relevance
EVD-000864,ALT-000960,CASE-000960,ANL-2008,2026-01-10T08:19:00Z,AUTHENTICATION_LOG,Elastic Security,REF-70253,Supports investigation finding
EVD-000865,ALT-000961,CASE-000961,ANL-2010,2026-01-11T18:19:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-37257,Supports investigation finding
EVD-000866,ALT-000962,CASE-000962,ANL-2014,2026-01-11T23:48:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-14180,Supports investigation finding
EVD-000867,ALT-000963,CASE-000963,ANL-2003,2026-01-12T00:18:00Z,AUTHENTICATION_LOG,Splunk ES,REF-20027,Supports investigation finding
EVD-000868,ALT-000964,CASE-000964,ANL-2021,2026-01-11T17:41:00Z,PROCESS_TREE,Elastic Security,REF-86830,Supports investigation finding
EVD-000869,ALT-000965,CASE-000965,ANL-2008,2026-01-11T08:23:00Z,NETWORK_LOG,Splunk ES,REF-18812,Supports investigation finding
EVD-000870,ALT-000966,CASE-000966,ANL-2008,2026-01-11T15:50:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-98106,Supports investigation finding
EVD-000871,ALT-000967,CASE-000967,ANL-2023,2026-01-12T00:13:00Z,NETWORK_LOG,Elastic Security,REF-64841,Supports investigation finding
EVD-000872,ALT-000968,CASE-000968,ANL-2018,2026-01-11T04:27:00Z,PROCESS_TREE,IBM QRadar,REF-36939,Supports investigation finding
EVD-000873,ALT-000969,CASE-000969,ANL-2002,2026-01-11T02:42:00Z,SIEM_LOG,Microsoft Sentinel,REF-77503,Supports investigation finding
EVD-000874,ALT-000970,CASE-000970,ANL-2013,2026-01-11T10:29:00Z,SIEM_LOG,Splunk ES,REF-98043,Supports investigation finding
EVD-000875,ALT-000971,CASE-000971,ANL-2011,2026-01-11T22:26:00Z,AUTHENTICATION_LOG,Elastic Security,REF-50211,Supports investigation finding
EVD-000876,ALT-000972,CASE-000972,ANL-2013,2026-01-11T23:20:00Z,NETWORK_LOG,Elastic Security,REF-93628,Supports investigation finding
EVD-000877,ALT-000973,CASE-000973,ANL-2016,2026-01-11T21:03:00Z,CASE_NOTE,Microsoft Sentinel,REF-45039,Supports investigation finding
EVD-000878,ALT-000974,CASE-000974,ANL-2004,2026-01-11T18:46:00Z,SIEM_LOG,IBM QRadar,REF-32741,Supports investigation finding
EVD-000879,ALT-000975,CASE-000975,ANL-2016,2026-01-11T12:23:00Z,NETWORK_LOG,Elastic Security,REF-92182,Supports investigation finding
EVD-000880,ALT-000976,CASE-000976,ANL-2024,2026-01-11T17:03:00Z,CASE_NOTE,IBM QRadar,REF-87217,Supports investigation finding
EVD-000881,ALT-000977,CASE-000977,ANL-2024,2026-01-11T12:40:00Z,NETWORK_LOG,IBM QRadar,REF-22186,Supports investigation finding
EVD-000882,ALT-000978,CASE-000978,ANL-2005,2026-01-11T23:51:00Z,PROCESS_TREE,Elastic Security,REF-38617,Supports investigation finding
EVD-000883,ALT-000979,CASE-000979,ANL-2014,2026-01-11T17:10:00Z,PROCESS_TREE,IBM QRadar,REF-52657,Supports investigation finding
EVD-000884,ALT-000980,CASE-000980,ANL-2003,2026-01-11T21:16:00Z,NETWORK_LOG,IBM QRadar,REF-25768,Supports investigation finding
EVD-000885,ALT-000981,CASE-000981,ANL-2012,2026-01-11T20:25:00Z,CASE_NOTE,Microsoft Sentinel,REF-24451,Supports investigation finding
EVD-000886,ALT-000983,CASE-000983,ANL-2010,2026-01-11T07:42:00Z,SIEM_LOG,Microsoft Sentinel,REF-55226,Supports investigation finding
EVD-000887,ALT-000984,CASE-000984,ANL-2009,2026-01-11T16:43:00Z,AUTHENTICATION_LOG,Elastic Security,REF-92121,Supports investigation finding
EVD-000888,ALT-000986,CASE-000986,ANL-2010,2026-01-11T17:50:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-85050,Supports investigation finding
EVD-000889,ALT-000988,CASE-000988,ANL-2016,2026-01-11T14:32:00Z,NETWORK_LOG,Microsoft Sentinel,REF-87822,Supports investigation finding
EVD-000890,ALT-000989,CASE-000989,ANL-2021,2026-01-11T04:11:00Z,NETWORK_LOG,Elastic Security,REF-23613,Supports investigation finding
EVD-000891,ALT-000990,CASE-000990,ANL-2021,2026-01-11T12:27:00Z,SIEM_LOG,Splunk ES,REF-95671,Supports investigation finding
EVD-000892,ALT-000991,CASE-000991,ANL-2009,2026-01-11T17:13:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-87315,Supports investigation finding
EVD-000893,ALT-000992,CASE-000992,ANL-2017,2026-01-11T10:37:00Z,CASE_NOTE,Elastic Security,REF-23744,Supports investigation finding
EVD-000894,ALT-000993,CASE-000993,ANL-2023,2026-01-11T18:27:00Z,CASE_NOTE,IBM QRadar,REF-66156,Supports investigation finding
EVD-000895,ALT-000994,CASE-000994,ANL-2016,2026-01-11T13:30:00Z,AUTHENTICATION_LOG,Splunk ES,REF-50617,Supports investigation finding
EVD-000896,ALT-000995,CASE-000995,ANL-2016,2026-01-11T08:11:00Z,CASE_NOTE,Elastic Security,REF-13301,Supports investigation finding
EVD-000897,ALT-000999,CASE-000999,ANL-2001,2026-01-11T05:22:00Z,SIEM_LOG,IBM QRadar,REF-76605,Supports investigation finding
EVD-000898,ALT-001000,CASE-001000,ANL-2001,2026-01-12T00:02:00Z,NETWORK_LOG,Elastic Security,REF-81512,Supports investigation finding
EVD-000899,ALT-001001,CASE-001001,ANL-2002,2026-01-12T19:14:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-12678,Supports investigation finding
EVD-000900,ALT-001002,CASE-001002,ANL-2011,2026-01-12T09:48:00Z,NETWORK_LOG,Microsoft Sentinel,REF-32957,Supports investigation finding
EVD-000901,ALT-001003,CASE-001003,ANL-2005,2026-01-12T13:40:00Z,CASE_NOTE,IBM QRadar,REF-58241,Supports investigation finding
EVD-000902,ALT-001005,CASE-001005,ANL-2018,2026-01-12T02:43:00Z,NETWORK_LOG,Microsoft Sentinel,REF-63845,Supports investigation finding
EVD-000903,ALT-001007,CASE-001007,ANL-2013,2026-01-12T01:33:00Z,NETWORK_LOG,IBM QRadar,REF-54601,Supports investigation finding
EVD-000904,ALT-001008,CASE-001008,ANL-2007,2026-01-12T15:22:00Z,SIEM_LOG,Microsoft Sentinel,REF-73454,Supports investigation finding
EVD-000905,ALT-001010,CASE-001010,ANL-2024,2026-01-13T00:25:00Z,AUTHENTICATION_LOG,Elastic Security,REF-39205,Supports investigation finding
EVD-000906,ALT-001012,CASE-001012,ANL-2023,2026-01-12T14:15:00Z,NETWORK_LOG,Elastic Security,REF-41777,Supports investigation finding
EVD-000907,ALT-001013,CASE-001013,ANL-2018,2026-01-12T09:07:00Z,ENDPOINT_LOG,Elastic Security,REF-57862,Supports investigation finding
EVD-000908,ALT-001014,CASE-001014,ANL-2024,2026-01-12T02:52:00Z,CASE_NOTE,Splunk ES,REF-71862,Supports investigation finding
EVD-000909,ALT-001015,CASE-001015,ANL-2009,2026-01-12T23:20:00Z,PROCESS_TREE,IBM QRadar,REF-82968,Supports investigation finding
EVD-000910,ALT-001017,CASE-001017,ANL-2020,2026-01-12T17:31:00Z,CASE_NOTE,Microsoft Sentinel,REF-16658,Supports investigation finding
EVD-000911,ALT-001018,CASE-001018,ANL-2024,2026-01-12T12:10:00Z,ENDPOINT_LOG,Splunk ES,REF-62603,Supports investigation finding
EVD-000912,ALT-001019,CASE-001019,ANL-2015,2026-01-12T20:30:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-56246,Supports investigation finding
EVD-000913,ALT-001020,CASE-001020,ANL-2009,2026-01-12T01:20:00Z,ENDPOINT_LOG,Splunk ES,REF-12542,Supports investigation finding
EVD-000914,ALT-001021,CASE-001021,ANL-2006,2026-01-12T10:33:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-70435,Supports investigation finding
EVD-000915,ALT-001022,CASE-001022,ANL-2011,2026-01-12T21:37:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-12459,Supports investigation finding
EVD-000916,ALT-001025,CASE-001025,ANL-2019,2026-01-12T11:29:00Z,PROCESS_TREE,Microsoft Sentinel,REF-64690,Supports investigation finding
EVD-000917,ALT-001027,CASE-001027,ANL-2024,2026-01-12T08:52:00Z,ENDPOINT_LOG,IBM QRadar,REF-50078,Supports investigation finding
EVD-000918,ALT-001028,CASE-001028,ANL-2022,2026-01-13T00:44:00Z,ENDPOINT_LOG,Splunk ES,REF-92453,Supports investigation finding
EVD-000919,ALT-001029,CASE-001029,ANL-2010,2026-01-12T05:37:00Z,CASE_NOTE,IBM QRadar,REF-27310,Supports investigation finding
EVD-000920,ALT-001030,CASE-001030,ANL-2018,2026-01-12T12:02:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-52040,Supports investigation finding
EVD-000921,ALT-001031,CASE-001031,ANL-2001,2026-01-12T12:42:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-95143,Supports investigation finding
EVD-000922,ALT-001033,CASE-001033,ANL-2017,2026-01-12T21:58:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-22589,Supports investigation finding
EVD-000923,ALT-001034,CASE-001034,ANL-2004,2026-01-12T17:15:00Z,AUTHENTICATION_LOG,Splunk ES,REF-53787,Supports investigation finding
EVD-000924,ALT-001036,CASE-001036,ANL-2021,2026-01-12T20:12:00Z,PROCESS_TREE,IBM QRadar,REF-64769,Supports investigation finding
EVD-000925,ALT-001037,CASE-001037,ANL-2012,2026-01-12T13:56:00Z,NETWORK_LOG,IBM QRadar,REF-38039,Supports investigation finding
EVD-000926,ALT-001038,CASE-001038,ANL-2023,2026-01-12T13:03:00Z,NETWORK_LOG,Microsoft Sentinel,REF-52106,Supports investigation finding
EVD-000927,ALT-001039,CASE-001039,ANL-2024,2026-01-12T17:35:00Z,CASE_NOTE,Splunk ES,REF-46975,Supports investigation finding
EVD-000928,ALT-001040,CASE-001040,ANL-2011,2026-01-12T10:28:00Z,NETWORK_LOG,IBM QRadar,REF-23077,Supports investigation finding
EVD-000929,ALT-001042,CASE-001042,ANL-2003,2026-01-13T00:56:00Z,NETWORK_LOG,Elastic Security,REF-28420,Supports investigation finding
EVD-000930,ALT-001043,CASE-001043,ANL-2009,2026-01-13T04:36:00Z,PROCESS_TREE,Splunk ES,REF-14137,Supports investigation finding
EVD-000931,ALT-001044,CASE-001044,ANL-2008,2026-01-13T04:23:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-73727,Supports investigation finding
EVD-000932,ALT-001045,CASE-001045,ANL-2009,2026-01-13T08:34:00Z,SIEM_LOG,Microsoft Sentinel,REF-75841,Supports investigation finding
EVD-000933,ALT-001046,CASE-001046,ANL-2017,2026-01-13T17:04:00Z,SIEM_LOG,Microsoft Sentinel,REF-39161,Supports investigation finding
EVD-000934,ALT-001048,CASE-001048,ANL-2002,2026-01-13T21:04:00Z,SIEM_LOG,Elastic Security,REF-46817,Supports investigation finding
EVD-000935,ALT-001049,CASE-001049,ANL-2021,2026-01-13T02:04:00Z,PROCESS_TREE,Microsoft Sentinel,REF-23534,Supports investigation finding
EVD-000936,ALT-001050,CASE-001050,ANL-2002,2026-01-13T14:48:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-63366,Supports investigation finding
EVD-000937,ALT-001051,CASE-001051,ANL-2022,2026-01-13T17:59:00Z,AUTHENTICATION_LOG,Splunk ES,REF-94881,Supports investigation finding
EVD-000938,ALT-001052,CASE-001052,ANL-2014,2026-01-13T10:32:00Z,NETWORK_LOG,Splunk ES,REF-20255,Supports investigation finding
EVD-000939,ALT-001053,CASE-001053,ANL-2012,2026-01-13T13:43:00Z,NETWORK_LOG,Microsoft Sentinel,REF-62513,Supports investigation finding
EVD-000940,ALT-001054,CASE-001054,ANL-2011,2026-01-13T22:20:00Z,SIEM_LOG,Microsoft Sentinel,REF-91413,Supports investigation finding
EVD-000941,ALT-001055,CASE-001055,ANL-2024,2026-01-13T04:04:00Z,PROCESS_TREE,IBM QRadar,REF-49708,Supports investigation finding
EVD-000942,ALT-001056,CASE-001056,ANL-2002,2026-01-13T06:38:00Z,SIEM_LOG,IBM QRadar,REF-63826,Supports investigation finding
EVD-000943,ALT-001057,CASE-001057,ANL-2021,2026-01-13T21:23:00Z,CASE_NOTE,Splunk ES,REF-41957,Supports investigation finding
EVD-000944,ALT-001059,CASE-001059,ANL-2014,2026-01-14T00:27:00Z,NETWORK_LOG,Elastic Security,REF-55576,Supports investigation finding
EVD-000945,ALT-001060,CASE-001060,ANL-2006,2026-01-13T19:43:00Z,NETWORK_LOG,Microsoft Sentinel,REF-76678,Supports investigation finding
EVD-000946,ALT-001061,CASE-001061,ANL-2019,2026-01-13T22:40:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-21185,Supports investigation finding
EVD-000947,ALT-001063,CASE-001063,ANL-2024,2026-01-13T08:01:00Z,NETWORK_LOG,Splunk ES,REF-48090,Supports investigation finding
EVD-000948,ALT-001065,CASE-001065,ANL-2003,2026-01-13T00:54:00Z,SIEM_LOG,Microsoft Sentinel,REF-30124,Supports investigation finding
EVD-000949,ALT-001066,CASE-001066,ANL-2021,2026-01-13T05:33:00Z,AUTHENTICATION_LOG,Elastic Security,REF-83158,Supports investigation finding
EVD-000950,ALT-001067,CASE-001067,ANL-2009,2026-01-13T11:50:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-63374,Supports investigation finding
EVD-000951,ALT-001068,CASE-001068,ANL-2004,2026-01-13T06:58:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-42052,Supports investigation finding
EVD-000952,ALT-001070,CASE-001070,ANL-2015,2026-01-13T05:54:00Z,CASE_NOTE,Splunk ES,REF-81246,Supports investigation finding
EVD-000953,ALT-001071,CASE-001071,ANL-2023,2026-01-13T08:13:00Z,PROCESS_TREE,IBM QRadar,REF-81860,Supports investigation finding
EVD-000954,ALT-001073,CASE-001073,ANL-2001,2026-01-13T12:39:00Z,SIEM_LOG,Splunk ES,REF-93021,Supports investigation finding
EVD-000955,ALT-001075,CASE-001075,ANL-2021,2026-01-13T15:21:00Z,SIEM_LOG,IBM QRadar,REF-43962,Supports investigation finding
EVD-000956,ALT-001076,CASE-001076,ANL-2019,2026-01-13T23:54:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-37592,Supports investigation finding
EVD-000957,ALT-001078,CASE-001078,ANL-2008,2026-01-13T23:59:00Z,ENDPOINT_LOG,Splunk ES,REF-26771,Supports investigation finding
EVD-000958,ALT-001079,CASE-001079,ANL-2002,2026-01-13T20:17:00Z,CASE_NOTE,IBM QRadar,REF-57245,Supports investigation finding
EVD-000959,ALT-001080,CASE-001080,ANL-2019,2026-01-13T04:03:00Z,NETWORK_LOG,Microsoft Sentinel,REF-47130,Supports investigation finding
EVD-000960,ALT-001081,CASE-001081,ANL-2011,2026-01-14T12:02:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-88722,Supports investigation finding
EVD-000961,ALT-001082,CASE-001082,ANL-2008,2026-01-15T00:37:00Z,AUTHENTICATION_LOG,Elastic Security,REF-89363,Supports investigation finding
EVD-000962,ALT-001083,CASE-001083,ANL-2004,2026-01-14T11:15:00Z,CASE_NOTE,Microsoft Sentinel,REF-99949,Supports investigation finding
EVD-000963,ALT-001084,CASE-001084,ANL-2001,2026-01-14T04:45:00Z,CASE_NOTE,Splunk ES,REF-17096,Supports investigation finding
EVD-000964,ALT-001085,CASE-001085,ANL-2005,2026-01-14T18:46:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-45487,Supports investigation finding
EVD-000965,ALT-001086,CASE-001086,ANL-2005,2026-01-14T09:00:00Z,NETWORK_LOG,IBM QRadar,REF-72724,Supports investigation finding
EVD-000966,ALT-001087,CASE-001087,ANL-2020,2026-01-14T17:12:00Z,ENDPOINT_LOG,Splunk ES,REF-74578,Supports investigation finding
EVD-000967,ALT-001088,CASE-001088,ANL-2017,2026-01-14T13:02:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-57312,Supports investigation finding
EVD-000968,ALT-001089,CASE-001089,ANL-2019,2026-01-14T00:36:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-17184,Supports investigation finding
EVD-000969,ALT-001090,CASE-001090,ANL-2012,2026-01-14T18:42:00Z,PROCESS_TREE,Elastic Security,REF-57463,Supports investigation finding
EVD-000970,ALT-001091,CASE-001091,ANL-2019,2026-01-14T22:25:00Z,PROCESS_TREE,Splunk ES,REF-69153,Supports investigation finding
EVD-000971,ALT-001092,CASE-001092,ANL-2020,2026-01-14T22:58:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-90295,Supports investigation finding
EVD-000972,ALT-001093,CASE-001093,ANL-2015,2026-01-14T22:20:00Z,NETWORK_LOG,Microsoft Sentinel,REF-87100,Supports investigation finding
EVD-000973,ALT-001094,CASE-001094,ANL-2002,2026-01-14T10:32:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-17438,Supports investigation finding
EVD-000974,ALT-001095,CASE-001095,ANL-2018,2026-01-14T17:21:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-64865,Supports investigation finding
EVD-000975,ALT-001096,CASE-001096,ANL-2011,2026-01-14T01:28:00Z,ENDPOINT_LOG,Splunk ES,REF-86529,Supports investigation finding
EVD-000976,ALT-001097,CASE-001097,ANL-2016,2026-01-14T09:24:00Z,PROCESS_TREE,Splunk ES,REF-75987,Supports investigation finding
EVD-000977,ALT-001098,CASE-001098,ANL-2009,2026-01-14T11:11:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-42662,Supports investigation finding
EVD-000978,ALT-001099,CASE-001099,ANL-2010,2026-01-14T16:52:00Z,PROCESS_TREE,Splunk ES,REF-43072,Supports investigation finding
EVD-000979,ALT-001100,CASE-001100,ANL-2015,2026-01-14T23:29:00Z,CASE_NOTE,IBM QRadar,REF-18208,Supports investigation finding
EVD-000980,ALT-001101,CASE-001101,ANL-2006,2026-01-14T16:16:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-48856,Supports investigation finding
EVD-000981,ALT-001102,CASE-001102,ANL-2022,2026-01-14T06:56:00Z,ENDPOINT_LOG,Elastic Security,REF-15826,Supports investigation finding
EVD-000982,ALT-001104,CASE-001104,ANL-2001,2026-01-15T00:27:00Z,ENDPOINT_LOG,Splunk ES,REF-54842,Supports investigation finding
EVD-000983,ALT-001105,CASE-001105,ANL-2021,2026-01-14T15:06:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-31393,Supports investigation finding
EVD-000984,ALT-001107,CASE-001107,ANL-2020,2026-01-14T11:12:00Z,SIEM_LOG,IBM QRadar,REF-11385,Supports investigation finding
EVD-000985,ALT-001108,CASE-001108,ANL-2016,2026-01-14T08:34:00Z,PROCESS_TREE,IBM QRadar,REF-39339,Supports investigation finding
EVD-000986,ALT-001109,CASE-001109,ANL-2015,2026-01-14T07:00:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-86200,Supports investigation finding
EVD-000987,ALT-001110,CASE-001110,ANL-2023,2026-01-14T20:43:00Z,CASE_NOTE,Splunk ES,REF-18087,Supports investigation finding
EVD-000988,ALT-001111,CASE-001111,ANL-2021,2026-01-14T03:27:00Z,PROCESS_TREE,Microsoft Sentinel,REF-81686,Supports investigation finding
EVD-000989,ALT-001112,CASE-001112,ANL-2008,2026-01-14T22:20:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-96512,Supports investigation finding
EVD-000990,ALT-001114,CASE-001114,ANL-2016,2026-01-14T03:01:00Z,SIEM_LOG,Splunk ES,REF-31333,Supports investigation finding
EVD-000991,ALT-001115,CASE-001115,ANL-2007,2026-01-14T11:40:00Z,SIEM_LOG,Microsoft Sentinel,REF-49373,Supports investigation finding
EVD-000992,ALT-001116,CASE-001116,ANL-2019,2026-01-14T23:12:00Z,SIEM_LOG,Microsoft Sentinel,REF-74630,Supports investigation finding
EVD-000993,ALT-001117,CASE-001117,ANL-2012,2026-01-14T15:48:00Z,CASE_NOTE,Splunk ES,REF-67605,Supports investigation finding
EVD-000994,ALT-001118,CASE-001118,ANL-2001,2026-01-14T17:23:00Z,PROCESS_TREE,IBM QRadar,REF-74943,Supports investigation finding
EVD-000995,ALT-001119,CASE-001119,ANL-2007,2026-01-14T07:12:00Z,CASE_NOTE,Elastic Security,REF-28530,Supports investigation finding
EVD-000996,ALT-001120,CASE-001120,ANL-2020,2026-01-14T03:56:00Z,ENDPOINT_LOG,Elastic Security,REF-79715,Supports investigation finding
EVD-000997,ALT-001122,CASE-001122,ANL-3009,2026-01-01T09:55:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-14069,Supports investigation finding
EVD-000998,ALT-001124,CASE-001124,ANL-3007,2026-01-01T22:00:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-68329,Supports investigation finding
EVD-000999,ALT-001125,CASE-001125,ANL-3008,2026-01-01T22:08:00Z,NETWORK_LOG,Splunk ES,REF-34748,Supports investigation finding
EVD-001000,ALT-001126,CASE-001126,ANL-3003,2026-01-01T10:20:00Z,SIEM_LOG,IBM QRadar,REF-64382,Supports investigation finding
EVD-001001,ALT-001127,CASE-001127,ANL-3006,2026-01-01T12:39:00Z,SIEM_LOG,Splunk ES,REF-70964,Supports investigation finding
EVD-001002,ALT-001130,CASE-001130,ANL-3002,2026-01-01T00:53:00Z,ENDPOINT_LOG,Elastic Security,REF-97885,Supports investigation finding
EVD-001003,ALT-001131,CASE-001131,ANL-3005,2026-01-01T22:15:00Z,AUTHENTICATION_LOG,Elastic Security,REF-73317,Supports investigation finding
EVD-001004,ALT-001132,CASE-001132,ANL-3007,2026-01-01T04:58:00Z,SIEM_LOG,Splunk ES,REF-42239,Supports investigation finding
EVD-001005,ALT-001133,CASE-001133,ANL-3003,2026-01-01T19:02:00Z,SIEM_LOG,Microsoft Sentinel,REF-72229,Supports investigation finding
EVD-001006,ALT-001134,CASE-001134,ANL-3006,2026-01-01T16:11:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-67339,Supports investigation finding
EVD-001007,ALT-001135,CASE-001135,ANL-3005,2026-01-02T00:15:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-29462,Supports investigation finding
EVD-001008,ALT-001137,CASE-001137,ANL-3003,2026-01-01T22:55:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-86554,Supports investigation finding
EVD-001009,ALT-001138,CASE-001138,ANL-3008,2026-01-01T07:21:00Z,AUTHENTICATION_LOG,Splunk ES,REF-23241,Supports investigation finding
EVD-001010,ALT-001139,CASE-001139,ANL-3007,2026-01-01T17:33:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-88975,Supports investigation finding
EVD-001011,ALT-001140,CASE-001140,ANL-3004,2026-01-01T17:06:00Z,CASE_NOTE,Microsoft Sentinel,REF-57553,Supports investigation finding
EVD-001012,ALT-001141,CASE-001141,ANL-3009,2026-01-02T01:08:00Z,SIEM_LOG,Microsoft Sentinel,REF-10127,Supports investigation finding
EVD-001013,ALT-001142,CASE-001142,ANL-3003,2026-01-01T13:19:00Z,ENDPOINT_LOG,IBM QRadar,REF-82919,Supports investigation finding
EVD-001014,ALT-001143,CASE-001143,ANL-3006,2026-01-01T22:23:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-61186,Supports investigation finding
EVD-001015,ALT-001144,CASE-001144,ANL-3009,2026-01-01T10:32:00Z,AUTHENTICATION_LOG,Splunk ES,REF-50572,Supports investigation finding
EVD-001016,ALT-001145,CASE-001145,ANL-3008,2026-01-01T08:36:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-85320,Supports investigation finding
EVD-001017,ALT-001146,CASE-001146,ANL-3008,2026-01-01T08:31:00Z,NETWORK_LOG,Microsoft Sentinel,REF-42179,Supports investigation finding
EVD-001018,ALT-001147,CASE-001147,ANL-3001,2026-01-01T07:25:00Z,NETWORK_LOG,IBM QRadar,REF-33174,Supports investigation finding
EVD-001019,ALT-001148,CASE-001148,ANL-3008,2026-01-01T08:42:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-86393,Supports investigation finding
EVD-001020,ALT-001149,CASE-001149,ANL-3004,2026-01-01T10:48:00Z,AUTHENTICATION_LOG,Elastic Security,REF-96705,Supports investigation finding
