event_id,alert_id,event_type,timestamp,actor_id,previous_status,new_status
EVT-0005645,ALT-000866,ASSIGNED,2026-01-08T02:55:00Z,ANL-2014,NEW,ASSIGNED
EVT-0005646,ALT-000866,ACKNOWLEDGED,2026-01-08T04:40:00Z,ANL-2014,ASSIGNED,ACKNOWLEDGED
EVT-0005647,ALT-000866,INVESTIGATION_STARTED,2026-01-08T04:43:00Z,ANL-2014,ACKNOWLEDGED,INVESTIGATING
EVT-0005648,ALT-000866,EVIDENCE_ADDED,2026-01-08T05:05:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005649,ALT-000866,ESCALATION_REQUESTED,2026-01-08T10:36:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005650,ALT-000866,ESCALATED,2026-01-08T10:36:00Z,ANL-2014,INVESTIGATING,ESCALATED
EVT-0005651,ALT-000866,CLOSED,2026-01-08T10:43:00Z,ANL-2014,ESCALATED,CLOSED
EVT-0005652,ALT-000867,CREATED,2026-01-08T01:15:00Z,ANL-2010,,NEW
EVT-0005653,ALT-000867,ASSIGNED,2026-01-08T01:15:00Z,ANL-2010,NEW,ASSIGNED
EVT-0005654,ALT-000867,ACKNOWLEDGED,2026-01-08T01:16:00Z,ANL-2010,ASSIGNED,ACKNOWLEDGED
EVT-0005655,ALT-000867,INVESTIGATION_STARTED,2026-01-08T01:18:00Z,ANL-2010,ACKNOWLEDGED,INVESTIGATING
EVT-0005656,ALT-000867,EVIDENCE_ADDED,2026-01-08T01:41:00Z,ANL-2010,INVESTIGATING,INVESTIGATING
EVT-0005657,ALT-000867,ESCALATION_REQUESTED,2026-01-08T02:25:00Z,ANL-2010,INVESTIGATING,INVESTIGATING
EVT-0005658,ALT-000867,ESCALATED,2026-01-08T02:25:00Z,ANL-2010,INVESTIGATING,ESCALATED
EVT-0005659,ALT-000867,CLOSED,2026-01-08T02:27:00Z,ANL-2010,ESCALATED,CLOSED
EVT-0005660,ALT-000868,CREATED,2026-01-08T03:54:00Z,ANL-2023,,NEW
EVT-0005661,ALT-000868,ASSIGNED,2026-01-08T03:54:00Z,ANL-2023,NEW,ASSIGNED
EVT-0005662,ALT-000868,ACKNOWLEDGED,2026-01-08T04:29:00Z,ANL-2023,ASSIGNED,ACKNOWLEDGED
EVT-0005663,ALT-000868,INVESTIGATION_STARTED,2026-01-08T04:32:00Z,ANL-2023,ACKNOWLEDGED,INVESTIGATING
EVT-0005664,ALT-000868,EVIDENCE_ADDED,2026-01-08T04:55:00Z,ANL-2023,INVESTIGATING,INVESTIGATING
EVT-0005665,ALT-000868,CLOSED,2026-01-08T04:56:00Z,ANL-2023,INVESTIGATING,CLOSED
EVT-0005666,ALT-000869,CREATED,2026-01-08T19:13:00Z,ANL-2014,,NEW
EVT-0005667,ALT-000869,ASSIGNED,2026-01-08T19:13:00Z,ANL-2014,NEW,ASSIGNED
EVT-0005668,ALT-000869,ACKNOWLEDGED,2026-01-08T19:20:00Z,ANL-2014,ASSIGNED,ACKNOWLEDGED
EVT-0005669,ALT-000869,INVESTIGATION_STARTED,2026-01-08T19:21:00Z,ANL-2014,ACKNOWLEDGED,INVESTIGATING
EVT-0005670,ALT-000869,ESCALATION_REQUESTED,2026-01-08T19:57:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005671,ALT-000869,ESCALATED,2026-01-08T19:57:00Z,ANL-2014,INVESTIGATING,ESCALATED
EVT-0005672,ALT-000869,CLOSED,2026-01-08T20:04:00Z,ANL-2014,ESCALATED,CLOSED
EVT-0005673,ALT-000870,CREATED,2026-01-08T01:04:00Z,ANL-2023,,NEW
EVT-0005674,ALT-000870,ASSIGNED,2026-01-08T01:04:00Z,ANL-2023,NEW,ASSIGNED
EVT-0005675,ALT-000870,ACKNOWLEDGED,2026-01-08T03:04:00Z,ANL-2023,ASSIGNED,ACKNOWLEDGED
EVT-0005676,ALT-000870,INVESTIGATION_STARTED,2026-01-08T03:05:00Z,ANL-2023,ACKNOWLEDGED,INVESTIGATING
EVT-0005677,ALT-000870,CLOSED,2026-01-08T07:11:00Z,ANL-2023,INVESTIGATING,CLOSED
EVT-0005678,ALT-000871,CREATED,2026-01-08T23:19:00Z,ANL-2003,,NEW
EVT-0005679,ALT-000871,ASSIGNED,2026-01-08T23:19:00Z,ANL-2003,NEW,ASSIGNED
EVT-0005680,ALT-000871,ACKNOWLEDGED,2026-01-08T23:29:00Z,ANL-2003,ASSIGNED,ACKNOWLEDGED
EVT-0005681,ALT-000871,INVESTIGATION_STARTED,2026-01-08T23:33:00Z,ANL-2003,ACKNOWLEDGED,INVESTIGATING
EVT-0005682,ALT-000871,EVIDENCE_ADDED,2026-01-09T00:04:00Z,ANL-2003,INVESTIGATING,INVESTIGATING
EVT-0005683,ALT-000871,ESCALATION_REQUESTED,2026-01-09T00:35:00Z,ANL-2003,INVESTIGATING,INVESTIGATING
EVT-0005684,ALT-000871,ESCALATED,2026-01-09T00:35:00Z,ANL-2003,INVESTIGATING,ESCALATED
EVT-0005685,ALT-000871,CLOSED,2026-01-09T00:42:00Z,ANL-2003,ESCALATED,CLOSED
EVT-0005686,ALT-000872,CREATED,2026-01-08T16:18:00Z,ANL-2005,,NEW
EVT-0005687,ALT-000872,ASSIGNED,2026-01-08T16:18:00Z,ANL-2005,NEW,ASSIGNED
EVT-0005688,ALT-000872,ACKNOWLEDGED,2026-01-08T16:41:00Z,ANL-2005,ASSIGNED,ACKNOWLEDGED
EVT-0005689,ALT-000872,INVESTIGATION_STARTED,2026-01-08T16:44:00Z,ANL-2005,ACKNOWLEDGED,INVESTIGATING
EVT-0005690,ALT-000872,EVIDENCE_ADDED,2026-01-08T17:08:00Z,ANL-2005,INVESTIGATING,INVESTIGATING
EVT-0005691,ALT-000872,CLOSED,2026-01-08T22:12:00Z,ANL-2005,INVESTIGATING,CLOSED
EVT-0005692,ALT-000873,CREATED,2026-01-08T16:41:00Z,ANL-2014,,NEW
EVT-0005693,ALT-000873,ASSIGNED,2026-01-08T16:41:00Z,ANL-2014,NEW,ASSIGNED
EVT-0005694,ALT-000873,ACKNOWLEDGED,2026-01-08T16:43:00Z,ANL-2014,ASSIGNED,ACKNOWLEDGED
EVT-0005695,ALT-000873,INVESTIGATION_STARTED,2026-01-08T16:47:00Z,ANL-2014,ACKNOWLEDGED,INVESTIGATING
EVT-0005696,ALT-000873,EVIDENCE_ADDED,2026-01-08T17:17:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005697,ALT-000873,CLOSED,2026-01-08T17:19:00Z,ANL-2014,INVESTIGATING,CLOSED
EVT-0005698,ALT-000874,CREATED,2026-01-08T05:08:00Z,ANL-2008,,NEW
EVT-0005699,ALT-000874,ASSIGNED,2026-01-08T05:08:00Z,ANL-2008,NEW,ASSIGNED
EVT-0005700,ALT-000874,ACKNOWLEDGED,2026-01-08T05:53:00Z,ANL-2008,ASSIGNED,ACKNOWLEDGED
EVT-0005701,ALT-000874,INVESTIGATION_STARTED,2026-01-08T05:55:00Z,ANL-2008,ACKNOWLEDGED,INVESTIGATING
EVT-0005702,ALT-000874,ESCALATION_REQUESTED,2026-01-08T07:06:00Z,ANL-2008,INVESTIGATING,INVESTIGATING
EVT-0005703,ALT-000874,ESCALATED,2026-01-08T07:06:00Z,ANL-2008,INVESTIGATING,ESCALATED
EVT-0005704,ALT-000874,CLOSED,2026-01-08T07:07:00Z,ANL-2008,ESCALATED,CLOSED
EVT-0005705,ALT-000875,CREATED,2026-01-08T17:17:00Z,ANL-2015,,NEW
EVT-0005706,ALT-000875,ASSIGNED,2026-01-08T17:17:00Z,ANL-2015,NEW,ASSIGNED
EVT-0005707,ALT-000875,ACKNOWLEDGED,2026-01-08T18:01:00Z,ANL-2015,ASSIGNED,ACKNOWLEDGED
EVT-0005708,ALT-000875,INVESTIGATION_STARTED,2026-01-08T18:02:00Z,ANL-2015,ACKNOWLEDGED,INVESTIGATING
EVT-0005709,ALT-000875,EVIDENCE_ADDED,2026-01-08T18:27:00Z,ANL-2015,INVESTIGATING,INVESTIGATING
EVT-0005710,ALT-000875,CLOSED,2026-01-08T21:55:00Z,ANL-2015,INVESTIGATING,CLOSED
EVT-0005711,ALT-000876,CREATED,2026-01-08T19:48:00Z,ANL-2015,,NEW
EVT-0005712,ALT-000876,ASSIGNED,2026-01-08T19:48:00Z,ANL-2015,NEW,ASSIGNED
EVT-0005713,ALT-000876,ACKNOWLEDGED,2026-01-08T21:18:00Z,ANL-2015,ASSIGNED,ACKNOWLEDGED
EVT-0005714,ALT-000876,INVESTIGATION_STARTED,2026-01-08T21:21:00Z,ANL-2015,ACKNOWLEDGED,INVESTIGATING
EVT-0005715,ALT-000876,EVIDENCE_ADDED,2026-01-08T21:48:00Z,ANL-2015,INVESTIGATING,INVESTIGATING
EVT-0005716,ALT-000876,CLOSED,2026-01-09T09:21:00Z,ANL-2015,INVESTIGATING,CLOSED
EVT-0005717,ALT-000877,CREATED,2026-01-08T04:35:00Z,ANL-2002,,NEW
EVT-0005718,ALT-000877,ASSIGNED,2026-01-08T04:35:00Z,ANL-2002,NEW,ASSIGNED
EVT-0005719,ALT-000877,ACKNOWLEDGED,2026-01-08T04:44:00Z,ANL-2002,ASSIGNED,ACKNOWLEDGED
EVT-0005720,ALT-000877,INVESTIGATION_STARTED,2026-01-08T04:49:00Z,ANL-2002,ACKNOWLEDGED,INVESTIGATING
EVT-0005721,ALT-000877,EVIDENCE_ADDED,2026-01-08T05:15:00Z,ANL-2002,INVESTIGATING,INVESTIGATING
EVT-0005722,ALT-000877,ESCALATION_REQUESTED,2026-01-08T05:54:00Z,ANL-2002,INVESTIGATING,INVESTIGATING
EVT-0005723,ALT-000877,ESCALATED,2026-01-08T05:54:00Z,ANL-2002,INVESTIGATING,ESCALATED
EVT-0005724,ALT-000877,CLOSED,2026-01-08T05:55:00Z,ANL-2002,ESCALATED,CLOSED
EVT-0005725,ALT-000878,CREATED,2026-01-08T11:37:00Z,ANL-2019,,NEW
EVT-0005726,ALT-000878,ASSIGNED,2026-01-08T11:37:00Z,ANL-2019,NEW,ASSIGNED
EVT-0005727,ALT-000878,ACKNOWLEDGED,2026-01-08T11:38:00Z,ANL-2019,ASSIGNED,ACKNOWLEDGED
EVT-0005728,ALT-000878,INVESTIGATION_STARTED,2026-01-08T11:42:00Z,ANL-2019,ACKNOWLEDGED,INVESTIGATING
EVT-0005729,ALT-000878,EVIDENCE_ADDED,2026-01-08T12:02:00Z,ANL-2019,INVESTIGATING,INVESTIGATING
EVT-0005730,ALT-000878,ESCALATION_REQUESTED,2026-01-08T12:15:00Z,ANL-2019,INVESTIGATING,INVESTIGATING
EVT-0005731,ALT-000878,ESCALATED,2026-01-08T12:15:00Z,ANL-2019,INVESTIGATING,ESCALATED
EVT-0005732,ALT-000878,CLOSED,2026-01-08T12:22:00Z,ANL-2019,ESCALATED,CLOSED
EVT-0005733,ALT-000879,CREATED,2026-01-08T02:25:00Z,ANL-2011,,NEW
EVT-0005734,ALT-000879,ASSIGNED,2026-01-08T02:25:00Z,ANL-2011,NEW,ASSIGNED
EVT-0005735,ALT-000879,ACKNOWLEDGED,2026-01-08T02:41:00Z,ANL-2011,ASSIGNED,ACKNOWLEDGED
EVT-0005736,ALT-000879,INVESTIGATION_STARTED,2026-01-08T02:43:00Z,ANL-2011,ACKNOWLEDGED,INVESTIGATING
EVT-0005737,ALT-000879,EVIDENCE_ADDED,2026-01-08T03:08:00Z,ANL-2011,INVESTIGATING,INVESTIGATING
EVT-0005738,ALT-000879,CLOSED,2026-01-08T06:10:00Z,ANL-2011,INVESTIGATING,CLOSED
EVT-0005739,ALT-000880,CREATED,2026-01-08T00:34:00Z,ANL-2010,,NEW
EVT-0005740,ALT-000880,ASSIGNED,2026-01-08T00:34:00Z,ANL-2010,NEW,ASSIGNED
EVT-0005741,ALT-000880,ACKNOWLEDGED,2026-01-08T01:19:00Z,ANL-2010,ASSIGNED,ACKNOWLEDGED
EVT-0005742,ALT-000880,INVESTIGATION_STARTED,2026-01-08T01:20:00Z,ANL-2010,ACKNOWLEDGED,INVESTIGATING
EVT-0005743,ALT-000880,EVIDENCE_ADDED,2026-01-08T01:48:00Z,ANL-2010,INVESTIGATING,INVESTIGATING
EVT-0005744,ALT-000880,ESCALATION_REQUESTED,2026-01-08T07:11:00Z,ANL-2010,INVESTIGATING,INVESTIGATING
EVT-0005745,ALT-000880,ESCALATED,2026-01-08T07:11:00Z,ANL-2010,INVESTIGATING,ESCALATED
EVT-0005746,ALT-000880,CLOSED,2026-01-08T07:20:00Z,ANL-2010,ESCALATED,CLOSED
EVT-0005747,ALT-000881,CREATED,2026-01-09T18:51:00Z,ANL-2013,,NEW
EVT-0005748,ALT-000881,ASSIGNED,2026-01-09T18:51:00Z,ANL-2013,NEW,ASSIGNED
EVT-0005749,ALT-000881,ACKNOWLEDGED,2026-01-09T19:06:00Z,ANL-2013,ASSIGNED,ACKNOWLEDGED
EVT-0005750,ALT-000881,INVESTIGATION_STARTED,2026-01-09T19:08:00Z,ANL-2013,ACKNOWLEDGED,INVESTIGATING
EVT-0005751,ALT-000881,EVIDENCE_ADDED,2026-01-09T19:41:00Z,ANL-2013,INVESTIGATING,INVESTIGATING
EVT-0005752,ALT-000881,CLOSED,2026-01-10T00:08:00Z,ANL-2013,INVESTIGATING,CLOSED
EVT-0005753,ALT-000881,REOPENED,2026-01-10T12:08:00Z,ANL-2013,CLOSED,INVESTIGATING
EVT-0005754,ALT-000881,CLOSED,2026-01-10T13:45:00Z,ANL-2013,INVESTIGATING,CLOSED
EVT-0005755,ALT-000882,CREATED,2026-01-09T04:38:00Z,ANL-2014,,NEW
EVT-0005756,ALT-000882,ASSIGNED,2026-01-09T04:38:00Z,ANL-2014,NEW,ASSIGNED
EVT-0005757,ALT-000882,ACKNOWLEDGED,2026-01-09T05:23:00Z,ANL-2014,ASSIGNED,ACKNOWLEDGED
EVT-0005758,ALT-000882,INVESTIGATION_STARTED,2026-01-09T05:25:00Z,ANL-2014,ACKNOWLEDGED,INVESTIGATING
EVT-0005759,ALT-000882,EVIDENCE_ADDED,2026-01-09T05:40:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005760,ALT-000882,CLOSED,2026-01-09T12:40:00Z,ANL-2014,INVESTIGATING,CLOSED
EVT-0005761,ALT-000882,REOPENED,2026-01-10T17:40:00Z,ANL-2014,CLOSED,INVESTIGATING
EVT-0005762,ALT-000882,CLOSED,2026-01-10T18:58:00Z,ANL-2014,INVESTIGATING,CLOSED
EVT-0005763,ALT-000883,CREATED,2026-01-09T11:48:00Z,ANL-2002,,NEW
EVT-0005764,ALT-000883,ASSIGNED,2026-01-09T11:48:00Z,ANL-2002,NEW,ASSIGNED
EVT-0005765,ALT-000883,ACKNOWLEDGED,2026-01-09T12:48:00Z,ANL-2002,ASSIGNED,ACKNOWLEDGED
EVT-0005766,ALT-000883,INVESTIGATION_STARTED,2026-01-09T12:50:00Z,ANL-2002,ACKNOWLEDGED,INVESTIGATING
EVT-0005767,ALT-000883,EVIDENCE_ADDED,2026-01-09T13:02:00Z,ANL-2002,INVESTIGATING,INVESTIGATING
EVT-0005768,ALT-000883,CLOSED,2026-01-09T16:40:00Z,ANL-2002,INVESTIGATING,CLOSED
EVT-0005769,ALT-000884,CREATED,2026-01-09T00:11:00Z,ANL-2023,,NEW
EVT-0005770,ALT-000884,ASSIGNED,2026-01-09T00:11:00Z,ANL-2023,NEW,ASSIGNED
EVT-0005771,ALT-000884,ACKNOWLEDGED,2026-01-09T00:29:00Z,ANL-2023,ASSIGNED,ACKNOWLEDGED
EVT-0005772,ALT-000884,INVESTIGATION_STARTED,2026-01-09T00:32:00Z,ANL-2023,ACKNOWLEDGED,INVESTIGATING
EVT-0005773,ALT-000884,CLOSED,2026-01-09T01:01:00Z,ANL-2023,INVESTIGATING,CLOSED
EVT-0005774,ALT-000885,CREATED,2026-01-09T11:46:00Z,ANL-2007,,NEW
EVT-0005775,ALT-000885,ASSIGNED,2026-01-09T11:46:00Z,ANL-2007,NEW,ASSIGNED
EVT-0005776,ALT-000885,ACKNOWLEDGED,2026-01-09T12:46:00Z,ANL-2007,ASSIGNED,ACKNOWLEDGED
EVT-0005777,ALT-000885,INVESTIGATION_STARTED,2026-01-09T12:50:00Z,ANL-2007,ACKNOWLEDGED,INVESTIGATING
EVT-0005778,ALT-000885,EVIDENCE_ADDED,2026-01-09T13:13:00Z,ANL-2007,INVESTIGATING,INVESTIGATING
EVT-0005779,ALT-000885,CLOSED,2026-01-09T18:43:00Z,ANL-2007,INVESTIGATING,CLOSED
EVT-0005780,ALT-000886,CREATED,2026-01-09T13:45:00Z,ANL-2014,,NEW
EVT-0005781,ALT-000886,ASSIGNED,2026-01-09T13:45:00Z,ANL-2014,NEW,ASSIGNED
EVT-0005782,ALT-000886,ACKNOWLEDGED,2026-01-09T13:49:00Z,ANL-2014,ASSIGNED,ACKNOWLEDGED
EVT-0005783,ALT-000886,INVESTIGATION_STARTED,2026-01-09T13:54:00Z,ANL-2014,ACKNOWLEDGED,INVESTIGATING
EVT-0005784,ALT-000886,EVIDENCE_ADDED,2026-01-09T14:24:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005785,ALT-000886,ESCALATION_REQUESTED,2026-01-09T14:27:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005786,ALT-000886,ESCALATED,2026-01-09T14:27:00Z,ANL-2014,INVESTIGATING,ESCALATED
EVT-0005787,ALT-000886,CLOSED,2026-01-09T14:30:00Z,ANL-2014,ESCALATED,CLOSED
EVT-0005788,ALT-000887,CREATED,2026-01-09T15:40:00Z,ANL-2014,,NEW
EVT-0005789,ALT-000887,ASSIGNED,2026-01-09T15:40:00Z,ANL-2014,NEW,ASSIGNED
EVT-0005790,ALT-000887,ACKNOWLEDGED,2026-01-09T16:33:00Z,ANL-2014,ASSIGNED,ACKNOWLEDGED
EVT-0005791,ALT-000887,INVESTIGATION_STARTED,2026-01-09T16:35:00Z,ANL-2014,ACKNOWLEDGED,INVESTIGATING
EVT-0005792,ALT-000887,EVIDENCE_ADDED,2026-01-09T17:07:00Z,ANL-2014,INVESTIGATING,INVESTIGATING
EVT-0005793,ALT-000887,CLOSED,2026-01-09T23:10:00Z,ANL-2014,INVESTIGATING,CLOSED
EVT-0005794,ALT-000888,CREATED,2026-01-09T23:15:00Z,ANL-2015,,NEW
EVT-0005795,ALT-000888,ASSIGNED,2026-01-09T23:15:00Z,ANL-2015,NEW,ASSIGNED
EVT-0005796,ALT-000888,ACKNOWLEDGED,2026-01-10T02:15:00Z,ANL-2015,ASSIGNED,ACKNOWLEDGED
EVT-0005797,ALT-000888,INVESTIGATION_STARTED,2026-01-10T02:18:00Z,ANL-2015,ACKNOWLEDGED,INVESTIGATING
EVT-0005798,ALT-000888,CLOSED,2026-01-10T06:53:00Z,ANL-2015,INVESTIGATING,CLOSED
EVT-0005799,ALT-000889,CREATED,2026-01-09T17:45:00Z,ANL-2009,,NEW
EVT-0005800,ALT-000889,ASSIGNED,2026-01-09T17:45:00Z,ANL-2009,NEW,ASSIGNED
EVT-0005801,ALT-000889,ACKNOWLEDGED,2026-01-09T17:54:00Z,ANL-2009,ASSIGNED,ACKNOWLEDGED
EVT-0005802,ALT-000889,INVESTIGATION_STARTED,2026-01-09T17:56:00Z,ANL-2009,ACKNOWLEDGED,INVESTIGATING
EVT-0005803,ALT-000889,ESCALATION_REQUESTED,2026-01-09T18:22:00Z,ANL-2009,INVESTIGATING,INVESTIGATING
EVT-0005804,ALT-000889,ESCALATED,2026-01-09T18:22:00Z,ANL-2009,INVESTIGATING,ESCALATED
EVT-0005805,ALT-000889,CLOSED,2026-01-09T18:24:00Z,ANL-2009,ESCALATED,CLOSED
EVT-0005806,ALT-000890,CREATED,2026-01-09T12:18:00Z,ANL-2006,,NEW
EVT-0005807,ALT-000890,ASSIGNED,2026-01-09T12:18:00Z,ANL-2006,NEW,ASSIGNED
EVT-0005808,ALT-000890,ACKNOWLEDGED,2026-01-09T13:06:00Z,ANL-2006,ASSIGNED,ACKNOWLEDGED
EVT-0005809,ALT-000890,INVESTIGATION_STARTED,2026-01-09T13:09:00Z,ANL-2006,ACKNOWLEDGED,INVESTIGATING
EVT-0005810,ALT-000890,EVIDENCE_ADDED,2026-01-09T13:39:00Z,ANL-2006,INVESTIGATING,INVESTIGATING
EVT-0005811,ALT-000890,CLOSED,2026-01-09T17:32:00Z,ANL-2006,INVESTIGATING,CLOSED
EVT-0005812,ALT-000891,CREATED,2026-01-09T18:18:00Z,ANL-2023,,NEW
EVT-0005813,ALT-000891,ASSIGNED,2026-01-09T18:18:00Z,ANL-2023,NEW,ASSIGNED
EVT-0005814,ALT-000891,ACKNOWLEDGED,2026-01-09T19:03:00Z,ANL-2023,ASSIGNED,ACKNOWLEDGED
EVT-0005815,ALT-000891,INVESTIGATION_STARTED,2026-01-09T19:05:00Z,ANL-2023,ACKNOWLEDGED,INVESTIGATING
EVT-0005816,ALT-000891,EVIDENCE_ADDED,2026-01-09T19:33:00Z,ANL-2023,INVESTIGATING,INVESTIGATING
EVT-0005817,ALT-000891,CLOSED,2026-01-09T22:57:00Z,ANL-2023,INVESTIGATING,CLOSED
EVT-0005818,ALT-000892,CREATED,2026-01-09T07:47:00Z,ANL-2011,,NEW
EVT-0005819,ALT-000892,ASSIGNED,2026-01-09T07:47:00Z,ANL-2011,NEW,ASSIGNED
EVT-0005820,ALT-000892,ACKNOWLEDGED,2026-01-09T08:10:00Z,ANL-2011,ASSIGNED,ACKNOWLEDGED
EVT-0005821,ALT-000892,INVESTIGATION_STARTED,2026-01-09T08:12:00Z,ANL-2011,ACKNOWLEDGED,INVESTIGATING
EVT-0005822,ALT-000892,EVIDENCE_ADDED,2026-01-09T08:38:00Z,ANL-2011,INVESTIGATING,INVESTIGATING
EVT-0005823,ALT-000892,CLOSED,2026-01-09T11:51:00Z,ANL-2011,INVESTIGATING,CLOSED
EVT-0005824,ALT-000893,CREATED,2026-01-09T18:29:00Z,ANL-2005,,NEW
EVT-0005825,ALT-000893,ASSIGNED,2026-01-09T18:29:00Z,ANL-2005,NEW,ASSIGNED
EVT-0005826,ALT-000893,ACKNOWLEDGED,2026-01-09T18:33:00Z,ANL-2005,ASSIGNED,ACKNOWLEDGED
EVT-0005827,ALT-000893,INVESTIGATION_STARTED,2026-01-09T18:38:00Z,ANL-2005,ACKNOWLEDGED,INVESTIGATING
EVT-0005828,ALT-000893,EVIDENCE_ADDED,2026-01-09T19:05:00Z,ANL-2005,INVESTIGATING,INVESTIGATING
EVT-0005829,ALT-000893,ESCALATION_REQUESTED,2026-01-09T19:21:00Z,ANL-2005,INVESTIGATING,INVESTIGATING
EVT-0005830,ALT-000893,ESCALATED,2026-01-09T19:21:00Z,ANL-2005,INVESTIGATING,ESCALATED
EVT-0005831,ALT-000893,CLOSED,2026-01-09T19:22:00Z,ANL-2005,ESCALATED,CLOSED
EVT-0005832,ALT-000894,CREATED,2026-01-09T15:25:00Z,ANL-2024,,NEW
EVT-0005833,ALT-000894,ASSIGNED,2026-01-09T15:25:00Z,ANL-2024,NEW,ASSIGNED
EVT-0005834,ALT-000894,ACKNOWLEDGED,2026-01-09T15:35:00Z,ANL-2024,ASSIGNED,ACKNOWLEDGED
EVT-0005835,ALT-000894,INVESTIGATION_STARTED,2026-01-09T15:36:00Z,ANL-2024,ACKNOWLEDGED,INVESTIGATING
EVT-0005836,ALT-000894,EVIDENCE_ADDED,2026-01-09T15:53:00Z,ANL-2024,INVESTIGATING,INVESTIGATING
EVT-0005837,ALT-000894,ESCALATION_REQUESTED,2026-01-09T16:52:00Z,ANL-2024,INVESTIGATING,INVESTIGATING
EVT-0005838,ALT-000894,ESCALATED,2026-01-09T16:52:00Z,ANL-2024,INVESTIGATING,ESCALATED
EVT-0005839,ALT-000894,CLOSED,2026-01-09T17:01:00Z,ANL-2024,ESCALATED,CLOSED
EVT-0005840,ALT-000895,CREATED,2026-01-09T18:24:00Z,ANL-2001,,NEW
EVT-0005841,ALT-000895,ASSIGNED,2026-01-09T18:24:00Z,ANL-2001,NEW,ASSIGNED
EVT-0005842,ALT-000895,ACKNOWLEDGED,2026-01-09T19:39:00Z,ANL-2001,ASSIGNED,ACKNOWLEDGED
EVT-0005843,ALT-000895,INVESTIGATION_STARTED,2026-01-09T19:40:00Z,ANL-2001,ACKNOWLEDGED,INVESTIGATING
EVT-0005844,ALT-000895,EVIDENCE_ADDED,2026-01-09T20:08:00Z,ANL-2001,INVESTIGATING,INVESTIGATING
EVT-0005845,ALT-000895,ESCALATION_REQUESTED,2026-01-09T22:39:00Z,ANL-2001,INVESTIGATING,INVESTIGATING
EVT-0005846,ALT-000895,ESCALATED,2026-01-09T22:39:00Z,ANL-2001,INVESTIGATING,ESCALATED
EVT-0005847,ALT-000895,CLOSED,2026-01-09T22:40:00Z,ANL-2001,ESCALATED,CLOSED
EVT-0005848,ALT-000896,CREATED,2026-01-09T02:58:00Z,ANL-2019,,NEW
EVT-0005849,ALT-000896,ASSIGNED,2026-01-09T02:58:00Z,ANL-2019,NEW,ASSIGNED
EVT-0005850,ALT-000896,ACKNOWLEDGED,2026-01-09T05:58:00Z,ANL-2019,ASSIGNED,ACKNOWLEDGED
EVT-0005851,ALT-000896,INVESTIGATION_STARTED,2026-01-09T05:59:00Z,ANL-2019,ACKNOWLEDGED,INVESTIGATING
EVT-0005852,ALT-000896,EVIDENCE_ADDED,2026-01-09T06:32:00Z,ANL-2019,INVESTIGATING,INVESTIGATING
EVT-0005853,ALT-000896,CLOSED,2026-01-09T13:59:00Z,ANL-2019,INVESTIGATING,CLOSED
EVT-0005854,ALT-000897,CREATED,2026-01-09T11:25:00Z,ANL-2013,,NEW
EVT-0005855,ALT-000897,ASSIGNED,2026-01-09T11:25:00Z,ANL-2013,NEW,ASSIGNED
EVT-0005856,ALT-000897,ACKNOWLEDGED,2026-01-09T11:50:00Z,ANL-2013,ASSIGNED,ACKNOWLEDGED
EVT-0005857,ALT-000897,INVESTIGATION_STARTED,2026-01-09T11:52:00Z,ANL-2013,ACKNOWLEDGED,INVESTIGATING
EVT-0005858,ALT-000897,EVIDENCE_ADDED,2026-01-09T12:23:00Z,ANL-2013,INVESTIGATING,INVESTIGATING
EVT-0005859,ALT-000897,CLOSED,2026-01-09T18:45:00Z,ANL-2013,INVESTIGATING,CLOSED
EVT-0005860,ALT-000898,CREATED,2026-01-09T15:53:00Z,ANL-2015,,NEW
EVT-0005861,ALT-000898,ASSIGNED,2026-01-09T15:53:00Z,ANL-2015,NEW,ASSIGNED
EVT-0005862,ALT-000898,ACKNOWLEDGED,2026-01-09T16:31:00Z,ANL-2015,ASSIGNED,ACKNOWLEDGED
EVT-0005863,ALT-000898,INVESTIGATION_STARTED,2026-01-09T16:36:00Z,ANL-2015,ACKNOWLEDGED,INVESTIGATING
EVT-0005864,ALT-000898,EVIDENCE_ADDED,2026-01-09T17:07:00Z,ANL-2015,INVESTIGATING,INVESTIGATING
EVT-0005865,ALT-000898,CLOSED,2026-01-09T23:02:00Z,ANL-2015,INVESTIGATING,CLOSED
EVT-0005866,ALT-000899,CREATED,2026-01-09T12:28:00Z,ANL-2012,,NEW
EVT-0005867,ALT-000899,ASSIGNED,2026-01-09T12:28:00Z,ANL-2012,NEW,ASSIGNED
EVT-0005868,ALT-000899,ACKNOWLEDGED,2026-01-09T12:48:00Z,ANL-2012,ASSIGNED,ACKNOWLEDGED
EVT-0005869,ALT-000899,INVESTIGATION_STARTED,2026-01-09T12:51:00Z,ANL-2012,ACKNOWLEDGED,INVESTIGATING
