escalation_id,alert_id,case_id,required,required_level,trigger_reason,initiated,initiated_at,initiated_by,target_team,completed,completed_at,delay_minutes
ESC-001123,ALT-001123,CASE-001123,True,L2,HIGH severity per policy,True,2026-01-01T10:46:00Z,ANL-3006,Incident Response,True,2026-01-01T11:01:00Z,14.0
ESC-001124,ALT-001124,CASE-001124,True,L2,HIGH severity per policy,True,2026-01-01T22:36:00Z,ANL-3007,Incident Response,True,2026-01-01T22:51:00Z,64.0
ESC-001125,ALT-001125,CASE-001125,True,L3,CRITICAL severity per policy,True,2026-01-01T22:04:00Z,ANL-3008,Incident Response,True,2026-01-01T22:19:00Z,16.0
ESC-001126,ALT-001126,CASE-001126,True,L2,HIGH severity per policy,True,2026-01-01T10:54:00Z,ANL-3003,Incident Response,True,2026-01-01T11:09:00Z,61.0
ESC-001127,ALT-001127,CASE-001127,False,,Not required,False,,,,False,,
ESC-001128,ALT-001128,CASE-001128,False,,Not required,False,,,,False,,
ESC-001129,ALT-001129,CASE-001129,False,,Not required,False,,,,False,,
ESC-001130,ALT-001130,CASE-001130,False,,Not required,False,,,,False,,
ESC-001131,ALT-001131,CASE-001131,False,,Not required,False,,,,False,,
ESC-001132,ALT-001132,CASE-001132,False,,Not required,False,,,,False,,
ESC-001133,ALT-001133,CASE-001133,True,L2,HIGH severity per policy,True,2026-01-01T19:03:00Z,ANL-3003,Incident Response,True,2026-01-01T19:18:00Z,38.0
ESC-001134,ALT-001134,CASE-001134,False,,Not required,False,,,,False,,
ESC-001135,ALT-001135,CASE-001135,False,,Not required,False,,,,False,,
ESC-001136,ALT-001136,CASE-001136,False,,Not required,False,,,,False,,
ESC-001137,ALT-001137,CASE-001137,False,,Not required,False,,,,False,,
ESC-001138,ALT-001138,CASE-001138,True,L3,CRITICAL severity per policy,True,2026-01-01T07:17:00Z,ANL-3008,Incident Response,True,2026-01-01T07:32:00Z,20.0
ESC-001139,ALT-001139,CASE-001139,False,,Not required,False,,,,False,,
ESC-001140,ALT-001140,CASE-001140,True,L2,HIGH severity per policy,True,2026-01-01T17:56:00Z,ANL-3004,Incident Response,True,2026-01-01T18:11:00Z,77.0
ESC-001141,ALT-001141,CASE-001141,False,,Not required,False,,,,False,,
ESC-001142,ALT-001142,CASE-001142,False,,Not required,False,,,,False,,
ESC-001143,ALT-001143,CASE-001143,False,,Not required,False,,,,False,,
ESC-001144,ALT-001144,CASE-001144,True,L3,CRITICAL severity per policy,True,2026-01-01T10:43:00Z,ANL-3009,Incident Response,True,2026-01-01T10:58:00Z,38.0
ESC-001145,ALT-001145,CASE-001145,False,,Not required,False,,,,False,,
ESC-001146,ALT-001146,CASE-001146,False,,Not required,False,,,,False,,
ESC-001147,ALT-001147,CASE-001147,False,,Not required,False,,,,False,,
ESC-001148,ALT-001148,CASE-001148,False,,Not required,False,,,,False,,
ESC-001149,ALT-001149,CASE-001149,False,,Not required,False,,,,False,,
ESC-001150,ALT-001150,CASE-001150,False,,Not required,False,,,,False,,
ESC-001151,ALT-001151,CASE-001151,False,,Not required,False,,,,False,,
ESC-001152,ALT-001152,CASE-001152,False,,Not required,False,,,,False,,
ESC-001153,ALT-001153,CASE-001153,True,L2,HIGH severity per policy,True,2026-01-01T17:41:00Z,ANL-3007,Incident Response,True,2026-01-01T17:56:00Z,32.0
ESC-001154,ALT-001154,CASE-001154,False,,Not required,False,,,,False,,
ESC-001155,ALT-001155,CASE-001155,False,,Not required,False,,,,False,,
ESC-001156,ALT-001156,CASE-001156,False,,Not required,False,,,,False,,
ESC-001157,ALT-001157,CASE-001157,False,,Not required,False,,,,False,,
ESC-001158,ALT-001158,CASE-001158,False,,Not required,False,,,,False,,
ESC-001159,ALT-001159,CASE-001159,True,L2,HIGH severity per policy,True,2026-01-01T22:13:00Z,ANL-3007,Incident Response,True,2026-01-01T22:28:00Z,70.0
ESC-001160,ALT-001160,CASE-001160,False,,Not required,False,,,,False,,
ESC-001161,ALT-001161,CASE-001161,False,,Not required,False,,,,False,,
ESC-001162,ALT-001162,CASE-001162,False,,Not required,False,,,,False,,
ESC-001163,ALT-001163,CASE-001163,True,L2,HIGH severity per policy,True,2026-01-02T14:41:00Z,ANL-3008,Incident Response,True,2026-01-02T14:56:00Z,72.0
ESC-001164,ALT-001164,CASE-001164,False,,Not required,False,,,,False,,
ESC-001165,ALT-001165,CASE-001165,True,L2,HIGH severity per policy,True,2026-01-02T21:46:00Z,ANL-3002,Incident Response,True,2026-01-02T22:01:00Z,269.0
ESC-001166,ALT-001166,CASE-001166,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001167,ALT-001167,CASE-001167,False,,Not required,False,,,,False,,
ESC-001168,ALT-001168,CASE-001168,False,,Not required,False,,,,False,,
ESC-001169,ALT-001169,CASE-001169,False,,Not required,False,,,,False,,
ESC-001170,ALT-001170,CASE-001170,False,,Not required,False,,,,False,,
ESC-001171,ALT-001171,CASE-001171,False,,Not required,False,,,,False,,
ESC-001172,ALT-001172,CASE-001172,False,,Not required,False,,,,False,,
ESC-001173,ALT-001173,CASE-001173,False,,Not required,False,,,,False,,
ESC-001174,ALT-001174,CASE-001174,False,,Not required,False,,,,False,,
ESC-001175,ALT-001175,CASE-001175,True,L3,CRITICAL severity per policy,True,2026-01-02T02:52:00Z,ANL-3001,Incident Response,True,2026-01-02T03:07:00Z,82.0
ESC-001176,ALT-001176,CASE-001176,True,L3,CRITICAL severity per policy,False,,,Incident Response,False,,
ESC-001177,ALT-001177,CASE-001177,False,,Not required,False,,,,False,,
ESC-001178,ALT-001178,CASE-001178,False,,Not required,False,,,,False,,
ESC-001179,ALT-001179,CASE-001179,False,,Not required,False,,,,False,,
ESC-001180,ALT-001180,CASE-001180,False,,Not required,False,,,,False,,
ESC-001181,ALT-001181,CASE-001181,False,,Not required,False,,,,False,,
ESC-001182,ALT-001182,CASE-001182,False,,Not required,False,,,,False,,
ESC-001183,ALT-001183,CASE-001183,False,,Not required,False,,,,False,,
ESC-001184,ALT-001184,CASE-001184,True,L2,HIGH severity per policy,True,2026-01-02T17:48:00Z,ANL-3004,Incident Response,True,2026-01-02T18:03:00Z,64.0
ESC-001185,ALT-001185,CASE-001185,True,L3,CRITICAL severity per policy,True,2026-01-02T07:04:00Z,ANL-3002,Incident Response,True,2026-01-02T07:19:00Z,25.0
ESC-001186,ALT-001186,CASE-001186,False,,Not required,False,,,,False,,
ESC-001187,ALT-001187,CASE-001187,False,,Not required,False,,,,False,,
ESC-001188,ALT-001188,CASE-001188,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001189,ALT-001189,CASE-001189,False,,Not required,False,,,,False,,
ESC-001190,ALT-001190,CASE-001190,True,L3,CRITICAL severity per policy,True,2026-01-02T02:01:00Z,ANL-3009,Incident Response,True,2026-01-02T02:16:00Z,34.0
ESC-001191,ALT-001191,CASE-001191,False,,Not required,False,,,,False,,
ESC-001192,ALT-001192,CASE-001192,True,L2,HIGH severity per policy,True,2026-01-02T20:18:00Z,ANL-3005,Incident Response,True,2026-01-02T20:33:00Z,54.0
ESC-001193,ALT-001193,CASE-001193,False,,Not required,False,,,,False,,
ESC-001194,ALT-001194,CASE-001194,False,,Not required,False,,,,False,,
ESC-001195,ALT-001195,CASE-001195,False,,Not required,False,,,,False,,
ESC-001196,ALT-001196,CASE-001196,False,,Not required,False,,,,False,,
ESC-001197,ALT-001197,CASE-001197,False,,Not required,False,,,,False,,
ESC-001198,ALT-001198,CASE-001198,True,L3,CRITICAL severity per policy,True,2026-01-02T16:21:00Z,ANL-3006,Incident Response,True,2026-01-02T16:36:00Z,35.0
ESC-001199,ALT-001199,CASE-001199,False,,Not required,False,,,,False,,
ESC-001200,ALT-001200,CASE-001200,True,L3,CRITICAL severity per policy,True,2026-01-02T16:47:00Z,ANL-3007,Incident Response,True,2026-01-02T17:02:00Z,35.0
ESC-001201,ALT-001201,CASE-001201,True,L2,HIGH severity per policy,True,2026-01-03T07:49:00Z,ANL-3008,Incident Response,True,2026-01-03T08:04:00Z,88.0
ESC-001202,ALT-001202,CASE-001202,True,L3,CRITICAL severity per policy,True,2026-01-03T20:27:00Z,ANL-3006,Incident Response,True,2026-01-03T20:42:00Z,29.0
ESC-001203,ALT-001203,CASE-001203,False,,Not required,False,,,,False,,
ESC-001204,ALT-001204,CASE-001204,True,L2,HIGH severity per policy,True,2026-01-03T18:53:00Z,ANL-3006,Incident Response,True,2026-01-03T19:08:00Z,22.0
ESC-001205,ALT-001205,CASE-001205,False,,Not required,False,,,,False,,
ESC-001206,ALT-001206,CASE-001206,True,L2,HIGH severity per policy,True,2026-01-03T13:05:00Z,ANL-3002,Incident Response,True,2026-01-03T13:20:00Z,72.0
ESC-001207,ALT-001207,CASE-001207,True,L2,HIGH severity per policy,True,2026-01-03T06:49:00Z,ANL-3009,Incident Response,True,2026-01-03T07:04:00Z,28.0
ESC-001208,ALT-001208,CASE-001208,False,,Not required,False,,,,False,,
ESC-001209,ALT-001209,CASE-001209,True,L2,HIGH severity per policy,True,2026-01-03T14:57:00Z,ANL-3005,Incident Response,True,2026-01-03T15:12:00Z,35.0
ESC-001210,ALT-001210,CASE-001210,False,,Not required,False,,,,False,,
ESC-001211,ALT-001211,CASE-001211,False,,Not required,False,,,,False,,
ESC-001212,ALT-001212,CASE-001212,False,,Not required,False,,,,False,,
ESC-001213,ALT-001213,CASE-001213,True,L2,HIGH severity per policy,True,2026-01-03T03:06:00Z,ANL-3004,Incident Response,True,2026-01-03T03:21:00Z,84.0
ESC-001214,ALT-001214,CASE-001214,False,,Not required,False,,,,False,,
ESC-001215,ALT-001215,CASE-001215,False,,Not required,False,,,,False,,
ESC-001216,ALT-001216,CASE-001216,False,,Not required,False,,,,False,,
ESC-001217,ALT-001217,CASE-001217,False,,Not required,False,,,,False,,
ESC-001218,ALT-001218,CASE-001218,False,,Not required,False,,,,False,,
ESC-001219,ALT-001219,CASE-001219,False,,Not required,False,,,,False,,
ESC-001220,ALT-001220,CASE-001220,False,,Not required,False,,,,False,,
ESC-001221,ALT-001221,CASE-001221,False,,Not required,False,,,,False,,
ESC-001222,ALT-001222,CASE-001222,False,,Not required,False,,,,False,,
ESC-001223,ALT-001223,CASE-001223,False,,Not required,False,,,,False,,
ESC-001224,ALT-001224,CASE-001224,False,,Not required,False,,,,False,,
ESC-001225,ALT-001225,CASE-001225,True,L2,HIGH severity per policy,True,2026-01-03T14:55:00Z,ANL-3001,Incident Response,True,2026-01-03T15:10:00Z,36.0
ESC-001226,ALT-001226,CASE-001226,True,L2,HIGH severity per policy,True,2026-01-03T22:15:00Z,ANL-3005,Incident Response,True,2026-01-03T22:30:00Z,62.0
ESC-001227,ALT-001227,CASE-001227,True,L3,CRITICAL severity per policy,True,2026-01-03T20:57:00Z,ANL-3004,Incident Response,True,2026-01-03T21:12:00Z,13.0
ESC-001228,ALT-001228,CASE-001228,False,,Not required,False,,,,False,,
ESC-001229,ALT-001229,CASE-001229,True,L3,CRITICAL severity per policy,True,2026-01-03T20:45:00Z,ANL-3006,Incident Response,True,2026-01-03T21:00:00Z,31.0
ESC-001230,ALT-001230,CASE-001230,True,L3,CRITICAL severity per policy,True,2026-01-03T10:02:00Z,ANL-3002,Incident Response,True,2026-01-03T10:17:00Z,18.0
ESC-001231,ALT-001231,CASE-001231,False,,Not required,False,,,,False,,
ESC-001232,ALT-001232,CASE-001232,False,,Not required,False,,,,False,,
ESC-001233,ALT-001233,CASE-001233,False,,Not required,False,,,,False,,
ESC-001234,ALT-001234,CASE-001234,False,,Not required,False,,,,False,,
ESC-001235,ALT-001235,CASE-001235,False,,Not required,False,,,,False,,
ESC-001236,ALT-001236,CASE-001236,False,,Not required,False,,,,False,,
ESC-001237,ALT-001237,CASE-001237,False,,Not required,False,,,,False,,
ESC-001238,ALT-001238,CASE-001238,True,L2,HIGH severity per policy,True,2026-01-03T14:57:00Z,ANL-3003,Incident Response,True,2026-01-03T15:12:00Z,65.0
ESC-001239,ALT-001239,CASE-001239,False,,Not required,False,,,,False,,
ESC-001240,ALT-001240,CASE-001240,False,,Not required,False,,,,False,,
ESC-001241,ALT-001241,CASE-001241,False,,Not required,False,,,,False,,
ESC-001242,ALT-001242,CASE-001242,True,L3,CRITICAL severity per policy,True,2026-01-04T08:35:00Z,ANL-3008,Incident Response,True,2026-01-04T08:50:00Z,35.0
ESC-001243,ALT-001243,CASE-001243,False,,Not required,False,,,,False,,
ESC-001244,ALT-001244,CASE-001244,False,,Not required,False,,,,False,,
ESC-001245,ALT-001245,CASE-001245,False,,Not required,False,,,,False,,
ESC-001246,ALT-001246,CASE-001246,False,,Not required,False,,,,False,,
ESC-001247,ALT-001247,CASE-001247,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001248,ALT-001248,CASE-001248,False,,Not required,False,,,,False,,
ESC-001249,ALT-001249,CASE-001249,False,,Not required,False,,,,False,,
ESC-001250,ALT-001250,CASE-001250,False,,Not required,False,,,,False,,
ESC-001251,ALT-001251,CASE-001251,False,,Not required,False,,,,False,,
ESC-001252,ALT-001252,CASE-001252,False,,Not required,False,,,,False,,
ESC-001253,ALT-001253,CASE-001253,False,,Not required,False,,,,False,,
ESC-001254,ALT-001254,CASE-001254,False,,Not required,False,,,,False,,
ESC-001255,ALT-001255,CASE-001255,False,,Not required,False,,,,False,,
ESC-001256,ALT-001256,CASE-001256,True,L3,CRITICAL severity per policy,True,2026-01-04T22:21:00Z,ANL-3005,Incident Response,True,2026-01-04T22:36:00Z,24.0
ESC-001257,ALT-001257,CASE-001257,False,,Not required,False,,,,False,,
ESC-001258,ALT-001258,CASE-001258,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-001259,ALT-001259,CASE-001259,False,,Not required,False,,,,False,,
ESC-001260,ALT-001260,CASE-001260,False,,Not required,False,,,,False,,
ESC-001261,ALT-001261,CASE-001261,False,,Not required,False,,,,False,,
ESC-001262,ALT-001262,CASE-001262,False,,Not required,False,,,,False,,
ESC-001263,ALT-001263,CASE-001263,True,L3,CRITICAL severity per policy,True,2026-01-04T00:45:00Z,ANL-3003,Incident Response,True,2026-01-04T01:00:00Z,25.0
ESC-001264,ALT-001264,CASE-001264,False,,Not required,False,,,,False,,
ESC-001265,ALT-001265,CASE-001265,False,,Not required,False,,,,False,,
ESC-001266,ALT-001266,CASE-001266,False,,Not required,False,,,,False,,
ESC-001267,ALT-001267,CASE-001267,True,L3,CRITICAL severity per policy,True,2026-01-04T15:09:00Z,ANL-3008,Incident Response,True,2026-01-04T15:24:00Z,39.0
ESC-001268,ALT-001268,CASE-001268,False,,Not required,False,,,,False,,
ESC-001269,ALT-001269,CASE-001269,False,,Not required,False,,,,False,,
ESC-001270,ALT-001270,CASE-001270,False,,Not required,False,,,,False,,
ESC-001271,ALT-001271,CASE-001271,False,,Not required,False,,,,False,,
ESC-001272,ALT-001272,CASE-001272,False,,Not required,False,,,,False,,
ESC-001273,ALT-001273,CASE-001273,True,L3,CRITICAL severity per policy,True,2026-01-04T07:49:00Z,ANL-3001,Incident Response,True,2026-01-04T08:04:00Z,38.0
ESC-001274,ALT-001274,CASE-001274,False,,Not required,False,,,,False,,
ESC-001275,ALT-001275,CASE-001275,False,,Not required,False,,,,False,,
ESC-001276,ALT-001276,CASE-001276,True,L2,HIGH severity per policy,True,2026-01-04T17:21:00Z,ANL-3005,Incident Response,True,2026-01-04T17:36:00Z,78.0
ESC-001277,ALT-001277,CASE-001277,False,,Not required,False,,,,False,,
ESC-001278,ALT-001278,CASE-001278,False,,Not required,False,,,,False,,
ESC-001279,ALT-001279,CASE-001279,True,L2,HIGH severity per policy,True,2026-01-04T14:39:00Z,ANL-3007,Incident Response,True,2026-01-04T14:54:00Z,59.0
ESC-001280,ALT-001280,CASE-001280,True,L3,CRITICAL severity per policy,True,2026-01-04T12:02:00Z,ANL-3005,Incident Response,True,2026-01-04T12:17:00Z,32.0
ESC-001281,ALT-001281,CASE-001281,False,,Not required,False,,,,False,,
ESC-001282,ALT-001282,CASE-001282,False,,Not required,False,,,,False,,
ESC-001283,ALT-001283,CASE-001283,True,L2,HIGH severity per policy,True,2026-01-06T00:01:00Z,ANL-3006,Incident Response,True,2026-01-06T00:16:00Z,51.0
ESC-001284,ALT-001284,CASE-001284,True,L2,HIGH severity per policy,True,2026-01-05T17:35:00Z,ANL-3003,Incident Response,True,2026-01-05T17:50:00Z,11.0
ESC-001285,ALT-001285,CASE-001285,True,L3,CRITICAL severity per policy,True,2026-01-05T12:17:00Z,ANL-3002,Incident Response,True,2026-01-05T12:32:00Z,33.0
ESC-001286,ALT-001286,CASE-001286,False,,Not required,False,,,,False,,
ESC-001287,ALT-001287,CASE-001287,True,L3,CRITICAL severity per policy,True,2026-01-05T02:40:00Z,ANL-3008,Incident Response,True,2026-01-05T02:55:00Z,39.0
ESC-001288,ALT-001288,CASE-001288,False,,Not required,False,,,,False,,
ESC-001289,ALT-001289,CASE-001289,True,L3,CRITICAL severity per policy,True,2026-01-05T07:34:00Z,ANL-3005,Incident Response,True,2026-01-05T07:49:00Z,31.0
ESC-001290,ALT-001290,CASE-001290,False,,Not required,False,,,,False,,
ESC-001291,ALT-001291,CASE-001291,True,L2,HIGH severity per policy,True,2026-01-05T08:56:00Z,ANL-3007,Incident Response,True,2026-01-05T09:11:00Z,42.0
ESC-001292,ALT-001292,CASE-001292,True,L2,HIGH severity per policy,True,2026-01-05T15:57:00Z,ANL-3009,Incident Response,True,2026-01-05T16:12:00Z,45.0
ESC-001293,ALT-001293,CASE-001293,False,,Not required,False,,,,False,,
ESC-001294,ALT-001294,CASE-001294,True,L2,HIGH severity per policy,True,2026-01-05T19:49:00Z,ANL-3007,Incident Response,True,2026-01-05T20:04:00Z,353.0
ESC-001295,ALT-001295,CASE-001295,True,L2,HIGH severity per policy,True,2026-01-05T03:22:00Z,ANL-3004,Incident Response,True,2026-01-05T03:37:00Z,77.0
ESC-001296,ALT-001296,CASE-001296,False,,Not required,False,,,,False,,
ESC-001297,ALT-001297,CASE-001297,False,,Not required,False,,,,False,,
ESC-001298,ALT-001298,CASE-001298,False,,Not required,False,,,,False,,
ESC-001299,ALT-001299,CASE-001299,False,,Not required,False,,,,False,,
ESC-001300,ALT-001300,CASE-001300,False,,Not required,False,,,,False,,
ESC-001301,ALT-001301,CASE-001301,False,,Not required,False,,,,False,,
ESC-001302,ALT-001302,CASE-001302,False,,Not required,False,,,,False,,
ESC-001303,ALT-001303,CASE-001303,False,,Not required,False,,,,False,,
ESC-001304,ALT-001304,CASE-001304,False,,Not required,False,,,,False,,
ESC-001305,ALT-001305,CASE-001305,False,,Not required,False,,,,False,,
ESC-001306,ALT-001306,CASE-001306,False,,Not required,False,,,,False,,
ESC-001307,ALT-001307,CASE-001307,False,,Not required,False,,,,False,,
ESC-001308,ALT-001308,CASE-001308,False,,Not required,False,,,,False,,
ESC-001309,ALT-001309,CASE-001309,False,,Not required,False,,,,False,,
ESC-001310,ALT-001310,CASE-001310,False,,Not required,False,,,,False,,
ESC-001311,ALT-001311,CASE-001311,False,,Not required,False,,,,False,,
ESC-001312,ALT-001312,CASE-001312,False,,Not required,False,,,,False,,
ESC-001313,ALT-001313,CASE-001313,False,,Not required,False,,,,False,,
ESC-001314,ALT-001314,CASE-001314,False,,Not required,False,,,,False,,
ESC-001315,ALT-001315,CASE-001315,False,,Not required,False,,,,False,,
ESC-001316,ALT-001316,CASE-001316,True,L2,HIGH severity per policy,True,2026-01-05T10:51:00Z,ANL-3001,Incident Response,True,2026-01-05T11:06:00Z,50.0
ESC-001317,ALT-001317,CASE-001317,False,,Not required,False,,,,False,,
ESC-001318,ALT-001318,CASE-001318,True,L2,HIGH severity per policy,True,2026-01-05T10:04:00Z,ANL-3004,Incident Response,True,2026-01-05T10:19:00Z,27.0
ESC-001319,ALT-001319,CASE-001319,False,,Not required,False,,,,False,,
ESC-001320,ALT-001320,CASE-001320,False,,Not required,False,,,,False,,
ESC-001321,ALT-001321,CASE-001321,False,,Not required,False,,,,False,,
ESC-001322,ALT-001322,CASE-001322,True,L3,CRITICAL severity per policy,True,2026-01-06T01:42:00Z,ANL-3008,Incident Response,True,2026-01-06T01:57:00Z,17.0
ESC-001323,ALT-001323,CASE-001323,False,,Not required,False,,,,False,,
ESC-001324,ALT-001324,CASE-001324,False,,Not required,False,,,,False,,
ESC-001325,ALT-001325,CASE-001325,False,,Not required,False,,,,False,,
ESC-001326,ALT-001326,CASE-001326,True,L2,HIGH severity per policy,True,2026-01-06T06:11:00Z,ANL-3001,Incident Response,True,2026-01-06T06:26:00Z,54.0
ESC-001327,ALT-001327,CASE-001327,False,,Not required,False,,,,False,,
ESC-001328,ALT-001328,CASE-001328,False,,Not required,False,,,,False,,
ESC-001329,ALT-001329,CASE-001329,False,,Not required,False,,,,False,,
ESC-001330,ALT-001330,CASE-001330,False,,Not required,False,,,,False,,
